id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,application_type,estimated_default_prob,A_i,P_i,r_i,profit,selected,method,eta
140602784,25000, 36 months,13.56,849.11,C,C1,85000.0,debt_consolidation,22.12,0,1,57,w,749,745,Individual,0.38196560717959,25000,0.38196560717959,0.1356,2095.13659166119,1,PSO,36698075
140625066,12000, 60 months,13.56,276.49,C,C1,120000.0,debt_consolidation,15.64,0,0,14,w,789,785,Individual,0.38198598118223,12000,0.38198598118223,0.1356,1005.6324114202755,1,PSO,36698075
140001836,16000, 60 months,13.56,368.66,C,C1,144000.0,debt_consolidation,9.21,0,1,28,w,779,775,Individual,0.382042186687707,16000,0.382042186687707,0.1356,1340.7212717623506,1,PSO,36698075
138247023,30000, 36 months,13.56,1018.93,C,C1,60000.0,home_improvement,9.3,0,0,29,w,704,700,Individual,0.382051174392008,30000,0.382051174392008,0.1356,2513.8158225733114,1,PSO,36698075
139184626,30000, 36 months,13.56,1018.93,C,C1,330000.0,debt_consolidation,7.73,2,0,28,w,714,710,Individual,0.382067228310777,30000,0.382067228310777,0.1356,2513.7505152317594,1,PSO,36698075
140383641,24000, 36 months,13.56,815.15,C,C1,70000.0,debt_consolidation,15.22,0,0,21,w,759,755,Individual,0.382149125779722,24000,0.382149125779722,0.1356,2010.7338850624726,1,PSO,36698075
140855248,35000, 36 months,13.56,1188.76,C,C1,120000.0,credit_card,8.46,0,0,22,w,684,680,Individual,0.382152755257264,35000,0.382152755257264,0.1356,2932.303023549025,1,PSO,36698075
140225035,35000, 36 months,13.56,1188.76,C,C1,200000.0,debt_consolidation,13.62,1,0,27,w,709,705,Individual,0.38218425632965,35000,0.38218425632965,0.1356,2932.153519459481,1,PSO,36698075
139889208,35000, 36 months,13.56,1188.76,C,C1,250000.0,other,0.14,1,2,33,w,684,680,Individual,0.382197435676975,35000,0.382197435676975,0.1356,2932.090970277076,1,PSO,36698075
139834569,10000, 60 months,13.56,230.41,C,C1,38000.0,credit_card,13.14,0,0,17,w,769,765,Individual,0.382218412065902,10000,0.382218412065902,0.1356,837.7118332386368,1,PSO,36698075
140678955,35000, 36 months,13.56,1188.76,C,C1,115000.0,credit_card,8.69,0,1,29,w,694,690,Individual,0.382232814355659,35000,0.382232814355659,0.1356,2931.923063068042,1,PSO,36698075
139825357,21000, 60 months,13.56,483.86,C,C1,92000.0,debt_consolidation,11.02,0,0,45,w,764,760,Individual,0.382242810071786,21000,0.382242810071786,0.1356,1759.125374039582,1,PSO,36698075
139678528,10925, 60 months,13.56,251.73,C,C1,40000.0,debt_consolidation,9.18,0,0,25,w,744,740,Individual,0.382284224674671,10925,0.382284224674671,0.1356,915.1026810402021,1,PSO,36698075
140317113,26000, 36 months,13.56,883.08,C,C1,55000.0,credit_card,15.36,0,0,22,w,749,745,Individual,0.382293555022662,26000,0.382293555022662,0.1356,2177.7858424121027,1,PSO,36698075
140349316,12000, 60 months,13.56,276.49,C,C1,60000.0,debt_consolidation,21.06,0,0,24,w,794,790,Individual,0.382314374921727,12000,0.382314374921727,0.1356,1005.0980491273658,1,PSO,36698075
139752264,10000, 60 months,13.56,230.41,C,C1,80000.0,debt_consolidation,13.94,0,0,20,w,759,755,Individual,0.382395608613282,10000,0.382395608613282,0.1356,837.4715547203896,1,PSO,36698075
140326967,35000, 36 months,13.56,1188.76,C,C1,150000.0,debt_consolidation,15.82,1,1,37,w,724,720,Individual,0.382401355120131,35000,0.382401355120131,0.1356,2931.1231685998578,1,PSO,36698075
139474064,35000, 36 months,13.56,1188.76,C,C1,205000.0,credit_card,6.69,0,1,12,w,699,695,Individual,0.382418827048629,35000,0.382418827048629,0.1356,2931.0402468272064,1,PSO,36698075
135423496,35000, 36 months,13.56,1188.76,C,C1,108000.0,debt_consolidation,14.27,0,0,43,w,669,665,Individual,0.382432512696943,35000,0.382432512696943,0.1356,2930.9752947403085,1,PSO,36698075
140538645,25000, 36 months,13.56,849.11,C,C1,42000.0,debt_consolidation,18.63,0,0,9,w,784,780,Individual,0.382447792602915,25000,0.382447792602915,0.1356,2093.501983076118,1,PSO,36698075
140655537,20000, 60 months,13.56,460.82,C,C1,153000.0,debt_consolidation,2.7,0,0,11,w,769,765,Individual,0.382451551674915,20000,0.382451551674915,0.1356,1674.7913918576307,1,PSO,36698075
140724087,10000, 60 months,13.56,230.41,C,C1,68000.0,debt_consolidation,17.46,1,0,65,w,724,720,Individual,0.382480236206736,10000,0.382480236206736,0.1356,837.356799703666,1,PSO,36698075
140936526,20000, 36 months,13.56,679.29,C,C1,68000.0,credit_card,21.28,0,0,38,w,764,760,Individual,0.382488913802257,20000,0.382488913802257,0.1356,1674.690065768279,1,PSO,36698075
139752582,12000, 60 months,13.56,276.49,C,C1,190000.0,credit_card,9.72,0,0,19,w,739,735,Individual,0.382527668542618,12000,0.382527668542618,0.1356,1004.7509777474519,1,PSO,36698075
139189983,12000, 36 months,13.56,407.58,C,C1,54000.0,credit_card,5.44,0,0,12,w,774,770,Individual,0.382544576031294,12000,0.382544576031294,0.1356,1004.7234658818784,1,PSO,36698075
139821950,24700, 60 months,13.56,569.11,C,C1,102000.0,debt_consolidation,23.01,0,0,59,w,799,795,Individual,0.382546696057888,24700,0.382546696057888,0.1356,2068.0486999593945,1,PSO,36698075
139493616,25000, 36 months,13.56,849.11,C,C1,38000.0,debt_consolidation,18.95,0,0,21,w,764,760,Individual,0.382583452632755,25000,0.382583452632755,0.1356,2093.0420955749605,1,PSO,36698075
140655639,13500, 60 months,13.56,311.06,C,C1,46000.0,credit_card,15.76,0,0,19,w,784,780,Individual,0.382604059861711,13500,0.382604059861711,0.1356,1130.2050080171518,1,PSO,36698075
139407962,10000, 60 months,13.56,230.41,C,C1,25000.0,debt_consolidation,5.47,0,0,16,w,734,730,Individual,0.382608870495557,10000,0.382608870495557,0.1356,837.1823716080247,1,PSO,36698075
140379305,30750, 36 months,13.56,1044.41,C,C1,58000.0,debt_consolidation,11.57,0,0,15,w,719,715,Individual,0.382669593174591,30750,0.382669593174591,0.1356,2574.0825973399083,1,PSO,36698075
140239529,20000, 36 months,13.56,679.29,C,C1,91100.0,debt_consolidation,12.75,0,1,39,w,744,740,Individual,0.382679764411286,20000,0.382679764411286,0.1356,1674.1724789165924,1,PSO,36698075
139481430,17000, 60 months,13.56,391.7,C,C1,29000.0,debt_consolidation,18.87,0,0,34,w,789,785,Individual,0.382720769418876,17000,0.382720769418876,0.1356,1422.952082335607,1,PSO,36698075
141048136,26000, 36 months,13.56,883.08,C,C1,78000.0,credit_card,16.43,0,1,18,w,769,765,Individual,0.382722549119244,26000,0.382722549119244,0.1356,2176.2733808251933,1,PSO,36698075
138859720,10000, 36 months,13.56,339.65,C,C1,180000.0,debt_consolidation,9.5,0,0,34,w,744,740,Individual,0.382775814686997,10000,0.382775814686997,0.1356,836.955995284432,1,PSO,36698075
137687846,24525, 36 months,13.56,832.98,C,C1,250000.0,credit_card,25.46,0,0,49,w,719,715,Individual,0.382805872916039,24525,0.382805872916039,0.1356,2052.5346170891494,1,PSO,36698075
140704149,25000, 36 months,13.56,849.11,C,C1,115000.0,other,14.69,0,0,24,w,729,725,Individual,0.38283246732373,25000,0.38283246732373,0.1356,2092.1979357725554,1,PSO,36698075
139228979,21000, 60 months,13.56,483.86,C,C1,90000.0,debt_consolidation,17.41,0,0,27,w,804,800,Individual,0.382864941737522,21000,0.382864941737522,0.1356,1757.3537919082323,1,PSO,36698075
138520726,15000, 60 months,13.56,345.62,C,C1,39000.0,debt_consolidation,20.52,0,0,29,w,789,785,Individual,0.382880236571639,15000,0.382880236571639,0.1356,1255.2215988132862,1,PSO,36698075
139485627,12000, 60 months,13.56,276.49,C,C1,66000.0,debt_consolidation,14.36,0,0,15,w,769,765,Individual,0.382902723478924,12000,0.382902723478924,0.1356,1004.1406883550949,1,PSO,36698075
140866605,20000, 60 months,13.56,460.82,C,C1,107804.0,credit_card,13.54,0,0,41,w,759,755,Individual,0.382922645889277,20000,0.382922645889277,0.1356,1673.5137843482808,1,PSO,36698075
139535224,20000, 36 months,13.56,679.29,C,C1,171000.0,home_improvement,5.75,0,0,24,w,704,700,Individual,0.382978085385779,20000,0.382978085385779,0.1356,1673.3634324337677,1,PSO,36698075
140746551,29600, 36 months,13.56,1005.35,C,C1,260000.0,small_business,10.87,0,1,14,w,714,710,Individual,0.383004804922859,29600,0.383004804922859,0.1356,2476.4706341928254,1,PSO,36698075
140228232,17500, 60 months,13.56,403.22,C,C1,61000.0,debt_consolidation,12.47,0,0,23,w,774,770,Individual,0.383019542006308,17500,0.383019542006308,0.1356,1464.094626819031,1,PSO,36698075
140636276,17700, 36 months,13.56,601.17,C,C1,39093.0,debt_consolidation,12.25,0,0,15,w,764,760,Individual,0.383099614043657,17700,0.383099614043657,0.1356,1480.6349543415379,1,PSO,36698075
140615293,30000, 36 months,13.56,1018.93,C,C1,45000.0,debt_consolidation,28.83,0,0,29,w,759,755,Individual,0.383104823184844,30000,0.383104823184844,0.1356,2509.5295792840548,1,PSO,36698075
139491444,35000, 36 months,13.56,1188.76,C,C1,90000.0,debt_consolidation,21.72,0,1,16,w,749,745,Individual,0.383111408618618,35000,0.383111408618618,0.1356,2927.753254696039,1,PSO,36698075
139506286,23000, 36 months,13.56,781.18,C,C1,43000.0,debt_consolidation,14.09,0,1,39,w,734,730,Individual,0.383111579934802,23000,0.383111579934802,0.1356,1923.9516044993397,1,PSO,36698075
139703245,17000, 60 months,13.56,391.7,C,C1,110000.0,debt_consolidation,12.96,0,2,48,w,769,765,Individual,0.38312882940133,17000,0.38312882940133,0.1356,1422.0114224640542,1,PSO,36698075
140479323,35000, 36 months,13.56,1188.76,C,C1,180000.0,small_business,6.05,1,0,35,w,649,645,Individual,0.383143296607333,35000,0.383143296607333,0.1356,2927.601914301598,1,PSO,36698075
140686018,33575, 36 months,13.56,1140.36,C,C1,150000.0,debt_consolidation,14.65,0,1,32,w,694,690,Individual,0.383172273912869,33575,0.383172273912869,0.1356,2808.2747664977073,1,PSO,36698075
140698582,35000, 36 months,13.56,1188.76,C,C1,174000.0,credit_card,35.88,1,0,73,w,704,700,Individual,0.383224128977685,35000,0.383224128977685,0.1356,2927.2182838719073,1,PSO,36698075
140598256,14500, 36 months,13.56,492.49,C,C1,750000.0,other,11.05,2,0,28,w,714,710,Individual,0.38325130304133,14500,0.38325130304133,0.1356,1212.6512879601369,1,PSO,36698075
139630086,10000, 60 months,13.56,230.41,C,C1,60000.0,credit_card,3.78,0,1,11,w,739,735,Individual,0.383252198928905,10000,0.383252198928905,0.1356,836.3100182524047,1,PSO,36698075
139801341,12000, 60 months,13.56,276.49,C,C1,85000.0,other,22.29,0,0,22,w,779,775,Individual,0.38326404447177,12000,0.38326404447177,0.1356,1003.5527468355359,1,PSO,36698075
140904795,35000, 36 months,13.56,1188.76,C,C1,110000.0,debt_consolidation,12.42,0,0,30,w,664,660,Individual,0.383280507909001,35000,0.383280507909001,0.1356,2926.9507094638816,1,PSO,36698075
139348650,30800, 36 months,13.56,1046.11,C,C1,117000.0,credit_card,12.09,0,0,29,w,679,675,Individual,0.383299847818867,30800,0.383299847818867,0.1356,2575.635851581458,1,PSO,36698075
140610060,12000, 60 months,13.56,276.49,C,C1,107000.0,credit_card,7.27,0,0,21,w,719,715,Individual,0.383307818528827,12000,0.383307818528827,0.1356,1003.4815176898927,1,PSO,36698075
139512135,16000, 60 months,13.56,368.66,C,C1,65000.0,credit_card,15.07,0,0,13,w,784,780,Individual,0.383396690440493,16000,0.383396690440493,0.1356,1337.7825404203063,1,PSO,36698075
140102085,25000, 36 months,13.56,849.11,C,C1,600000.0,home_improvement,3.14,3,1,29,w,699,695,Individual,0.383401825155189,25000,0.383401825155189,0.1356,2090.2678127239096,1,PSO,36698075
140022131,17800, 60 months,13.56,410.13,C,C1,43962.0,debt_consolidation,10.89,0,0,16,w,774,770,Individual,0.383405891048547,17800,0.383405891048547,0.1356,1488.260868893943,1,PSO,36698075
139885868,15000, 60 months,13.56,345.62,C,C1,65000.0,debt_consolidation,16.34,0,0,32,w,754,750,Individual,0.383409650688351,15000,0.383409650688351,0.1356,1254.144770499894,1,PSO,36698075
139285377,12000, 60 months,13.56,276.49,C,C1,40000.0,debt_consolidation,10.77,0,0,7,w,759,755,Individual,0.383444928123081,12000,0.383444928123081,0.1356,1003.2584129581228,1,PSO,36698075
139535507,10000, 60 months,13.56,230.41,C,C1,100000.0,credit_card,9.83,0,1,14,w,749,745,Individual,0.383456113790187,10000,0.383456113790187,0.1356,836.0335097005063,1,PSO,36698075
139311282,11900, 60 months,13.56,274.19,C,C1,29000.0,debt_consolidation,16.68,0,0,15,w,769,765,Individual,0.383496405907703,11900,0.383496405907703,0.1356,994.814859571094,1,PSO,36698075
139553205,10000, 36 months,13.56,339.65,C,C1,90000.0,debt_consolidation,10.16,0,0,16,w,769,765,Individual,0.383516740843713,10000,0.383516740843713,0.1356,835.9512994159252,1,PSO,36698075
140466048,30000, 36 months,13.56,1018.93,C,C1,185000.0,debt_consolidation,16.63,0,1,32,w,704,700,Individual,0.38351848072426,30000,0.38351848072426,0.1356,2507.8468204137102,1,PSO,36698075
140632702,15000, 60 months,13.56,345.62,C,C1,105000.0,home_improvement,5.65,0,1,18,w,749,745,Individual,0.383518843947296,15000,0.383518843947296,0.1356,1253.9226714111996,1,PSO,36698075
139532387,24000, 36 months,13.56,815.15,C,C1,75000.0,debt_consolidation,16.46,0,1,12,w,769,765,Individual,0.383544077017748,24000,0.383544077017748,0.1356,2006.1941557534406,1,PSO,36698075
140232691,12000, 60 months,13.56,276.49,C,C1,80000.0,debt_consolidation,11.79,0,1,22,w,754,750,Individual,0.383551002397039,12000,0.383551002397039,0.1356,1003.0858088995382,1,PSO,36698075
140381354,30000, 36 months,13.56,1018.93,C,C1,100000.0,credit_card,10.45,0,0,14,w,694,690,Individual,0.38363298617826,30000,0.38363298617826,0.1356,2507.3810122268383,1,PSO,36698075
140744778,20000, 60 months,13.56,460.82,C,C1,88400.0,debt_consolidation,16.63,0,0,18,w,794,790,Individual,0.383637690275769,20000,0.383637690275769,0.1356,1671.5745839721144,1,PSO,36698075
140352871,20000, 36 months,13.56,679.29,C,C1,74000.0,debt_consolidation,7.31,0,0,13,w,724,720,Individual,0.383638444991819,20000,0.383638444991819,0.1356,1671.5725371821868,1,PSO,36698075
140499521,11000, 60 months,13.56,253.45,C,C1,250000.0,home_improvement,9.44,0,0,18,w,704,700,Individual,0.383658502281735,11000,0.383658502281735,0.1356,919.3349779965641,1,PSO,36698075
140308075,17000, 60 months,13.56,391.7,C,C1,325000.0,car,6.23,0,1,43,w,694,690,Individual,0.383683941220877,17000,0.383683941220877,0.1356,1420.7317786976344,1,PSO,36698075
140563583,18000, 60 months,13.56,414.74,C,C1,54000.0,debt_consolidation,16.82,0,0,14,w,794,790,Individual,0.383687821893744,18000,0.383687821893744,0.1356,1504.2947643217494,1,PSO,36698075
140654956,30000, 36 months,13.56,1018.93,C,C1,100000.0,other,8.88,0,0,6,w,699,695,Individual,0.383701489891648,30000,0.383701489891648,0.1356,2507.102339120776,1,PSO,36698075
139333726,30000, 36 months,13.56,1018.93,C,C1,114000.0,debt_consolidation,29.75,0,0,63,w,689,685,Individual,0.383701753152284,30000,0.383701753152284,0.1356,2507.101268176509,1,PSO,36698075
140835677,35000, 36 months,13.56,1188.76,C,C1,160000.0,debt_consolidation,28.44,0,0,54,w,674,670,Individual,0.383702414398226,35000,0.383702414398226,0.1356,2924.9483412660193,1,PSO,36698075
140319643,16000, 36 months,13.56,543.43,C,C1,100000.0,debt_consolidation,3.79,0,0,24,w,704,700,Individual,0.383703900514129,16000,0.383703900514129,0.1356,1337.1160174445458,1,PSO,36698075
138889432,35000, 36 months,13.56,1188.76,C,C1,95000.0,debt_consolidation,12.06,0,1,12,w,704,700,Individual,0.383737667324859,35000,0.383737667324859,0.1356,2924.7810308762196,1,PSO,36698075
140489956,15000, 36 months,13.56,509.47,C,C1,48000.0,debt_consolidation,4.1,0,0,8,w,739,735,Individual,0.38374176577243,15000,0.38374176577243,0.1356,1253.4692484188774,1,PSO,36698075
140094125,17000, 36 months,13.56,577.4,C,C1,36960.0,debt_consolidation,9.68,0,0,8,w,754,750,Individual,0.383754689827567,17000,0.383754689827567,0.1356,1420.5686890094926,1,PSO,36698075
140487747,10000, 60 months,13.56,230.41,C,C1,60000.0,debt_consolidation,4.76,0,0,12,w,709,705,Individual,0.383771267169171,10000,0.383771267169171,0.1356,835.6061617186042,1,PSO,36698075
138833524,12000, 60 months,13.56,276.49,C,C1,84000.0,debt_consolidation,8.61,0,0,10,w,734,730,Individual,0.383778120522299,12000,0.383778120522299,0.1356,1002.7162422861151,1,PSO,36698075
140887080,24000, 60 months,13.56,552.98,C,C1,125000.0,credit_card,24.77,0,0,62,w,769,765,Individual,0.383780764664807,24000,0.383780764664807,0.1356,2005.423879474852,1,PSO,36698075
140198084,10000, 60 months,13.56,230.41,C,C1,65000.0,credit_card,1.4,0,2,30,w,709,705,Individual,0.383802648530911,10000,0.383802648530911,0.1356,835.5636085920847,1,PSO,36698075
140823993,12000, 60 months,13.56,276.49,C,C1,40000.0,credit_card,16.02,0,0,15,w,759,755,Individual,0.383813164120196,12000,0.383813164120196,0.1356,1002.659219343617,1,PSO,36698075
140383762,10000, 60 months,13.56,230.41,C,C1,32000.0,debt_consolidation,7.2,0,0,19,w,709,705,Individual,0.383845789156289,10000,0.383845789156289,0.1356,835.5051099040721,1,PSO,36698075
139559094,29000, 60 months,13.56,668.19,C,C1,80000.0,debt_consolidation,14.49,0,0,32,w,804,800,Individual,0.383851411161764,29000,0.383851411161764,0.1356,2422.942710747479,1,PSO,36698075
140371711,10000, 36 months,13.56,339.65,C,C1,60000.0,debt_consolidation,13.88,0,0,10,w,789,785,Individual,0.383853176078233,10000,0.383853176078233,0.1356,835.495093237916,1,PSO,36698075
140367683,12000, 60 months,13.56,276.49,C,C1,75000.0,home_improvement,9.19,0,0,27,w,709,705,Individual,0.383853633134574,12000,0.383853633134574,0.1356,1002.5933681634212,1,PSO,36698075
139278212,12000, 60 months,13.56,276.49,C,C1,30000.0,debt_consolidation,15.96,0,0,50,w,704,700,Individual,0.383861427534631,12000,0.383861427534631,0.1356,1002.5806851156484,1,PSO,36698075
140638795,35000, 36 months,13.56,1188.76,C,C1,117220.0,debt_consolidation,24.95,0,0,33,w,694,690,Individual,0.383896331873184,35000,0.383896331873184,0.1356,2924.0280089298685,1,PSO,36698075
139607265,12000, 60 months,13.56,276.49,C,C1,48972.0,debt_consolidation,22.47,0,0,29,w,759,755,Individual,0.383910536691061,12000,0.383910536691061,0.1356,1002.5007746963055,1,PSO,36698075
140317092,10000, 60 months,13.56,230.41,C,C1,28000.0,debt_consolidation,10.59,0,0,14,w,729,725,Individual,0.383912519238415,10000,0.383912519238415,0.1356,835.4146239127093,1,PSO,36698075
140376349,23650, 36 months,13.56,803.26,C,C1,250000.0,credit_card,19.2,0,0,30,w,704,700,Individual,0.383929551650616,23650,0.383929551650616,0.1356,1975.7009636295734,1,PSO,36698075
140447453,35000, 36 months,13.56,1188.76,C,C1,250000.0,debt_consolidation,24.97,0,0,16,w,704,700,Individual,0.383992773751518,35000,0.383992773751518,0.1356,2923.570295775295,1,PSO,36698075
139708421,10000, 60 months,13.56,230.41,C,C1,60000.0,credit_card,12.38,0,0,15,w,729,725,Individual,0.383998980582714,10000,0.383998980582714,0.1356,835.2973823298398,1,PSO,36698075
138944104,12000, 60 months,13.56,276.49,C,C1,60000.0,debt_consolidation,14.92,0,0,21,w,739,735,Individual,0.384007653203255,12000,0.384007653203255,0.1356,1002.3427467076634,1,PSO,36698075
140634932,20000, 36 months,13.56,679.29,C,C1,82000.0,home_improvement,11.46,0,0,24,w,714,710,Individual,0.384013834541408,20000,0.384013834541408,0.1356,1670.5544807237015,1,PSO,36698075
138342031,10000, 60 months,13.56,230.41,C,C1,45000.0,credit_card,5.92,0,0,19,w,699,695,Individual,0.384015695401295,10000,0.384015695401295,0.1356,835.2747170358441,1,PSO,36698075
140819430,15000, 36 months,13.56,509.47,C,C1,55000.0,debt_consolidation,17.43,0,0,8,w,784,780,Individual,0.384019277812448,15000,0.384019277812448,0.1356,1252.9047889294807,1,PSO,36698075
139432722,30000, 36 months,13.56,1018.93,C,C1,120000.0,debt_consolidation,16.5,1,1,15,w,749,745,Individual,0.38402155195383,30000,0.38402155195383,0.1356,2505.80032665182,1,PSO,36698075
140612761,30000, 36 months,13.56,1018.93,C,C1,100000.0,major_purchase,19.24,0,0,24,w,704,700,Individual,0.384028784978038,30000,0.384028784978038,0.1356,2505.770902709342,1,PSO,36698075
